user_id,cat_id,created_date,last_update_date
63475,2,2025-05-30 00:32:24,2025-08-29 19:12:24
63475,6,2025-05-30 00:32:24,2025-08-29 19:12:24
11703,1,2025-01-03 08:39:03,2025-01-26 10:32:03
11703,2,2025-01-03 08:39:03,2025-01-26 10:32:03
11703,5,2025-01-03 08:39:03,2025-01-26 10:32:03
11703,8,2025-01-03 08:39:03,2025-01-26 10:32:03
45200,2,2025-02-06 10:56:07,2025-04-24 08:19:07
45200,3,2025-02-06 10:56:07,2025-04-24 08:19:07
45200,5,2025-02-06 10:56:07,2025-04-24 08:19:07
8831,3,2025-01-28 09:12:52,2025-03-31 03:48:52
8831,7,2025-01-28 09:12:52,2025-03-31 03:48:52
8831,8,2025-01-28 09:12:52,2025-03-31 03:48:52
53901,1,2024-05-01 05:29:22,2024-05-05 09:58:22
53901,4,2024-05-01 05:29:22,2024-05-05 09:58:22
53901,5,2024-05-01 05:29:22,2024-05-05 09:58:22
53901,6,2024-05-01 05:29:22,2024-05-05 09:58:22
19862,2,2025-03-07 18:51:25,2025-06-01 13:51:25
19862,3,2025-03-07 18:51:25,2025-06-01 13:51:25
2738,4,2025-12-19 18:55:40,2026-01-28 10:10:40
2738,7,2025-12-19 18:55:40,2026-01-28 10:10:40
2738,8,2025-12-19 18:55:40,2026-01-28 10:10:40
38621,1,2025-10-03 15:25:59,2025-12-21 00:42:59
38621,4,2025-10-03 15:25:59,2025-12-21 00:42:59
38621,5,2025-10-03 15:25:59,2025-12-21 00:42:59
38621,7,2025-10-03 15:25:59,2025-12-21 00:42:59
56087,1,2024-12-10 07:08:08,2025-01-06 23:08:08
56087,4,2024-12-10 07:08:08,2025-01-06 23:08:08
56087,5,2024-12-10 07:08:08,2025-01-06 23:08:08
56087,6,2024-12-10 07:08:08,2025-01-06 23:08:08
54521,1,2025-12-26 12:08:21,2026-03-05 14:27:21
54521,7,2025-12-26 12:08:21,2026-03-05 14:27:21
15687,1,2025-07-04 03:16:24,2025-10-13 11:36:24
15687,4,2025-07-04 03:16:24,2025-10-13 11:36:24
15687,7,2025-07-04 03:16:24,2025-10-13 11:36:24
15687,8,2025-07-04 03:16:24,2025-10-13 11:36:24
5893,3,2023-05-08 13:16:48,2023-07-27 03:42:48
5893,4,2023-05-08 13:16:48,2023-07-27 03:42:48
5893,6,2023-05-08 13:16:48,2023-07-27 03:42:48
79398,1,2024-08-03 14:14:19,2024-11-11 08:37:19
79398,7,2024-08-03 14:14:19,2024-11-11 08:37:19
79398,8,2024-08-03 14:14:19,2024-11-11 08:37:19
5991,1,2024-04-13 21:00:19,2024-06-03 03:37:19
5991,3,2024-04-13 21:00:19,2024-06-03 03:37:19
49620,3,2025-10-05 01:05:19,2026-01-18 11:38:19
49620,7,2025-10-05 01:05:19,2026-01-18 11:38:19
49620,8,2025-10-05 01:05:19,2026-01-18 11:38:19
76958,1,2025-06-26 23:23:03,2025-09-23 20:36:03
76958,6,2025-06-26 23:23:03,2025-09-23 20:36:03
76958,7,2025-06-26 23:23:03,2025-09-23 20:36:03
76958,8,2025-06-26 23:23:03,2025-09-23 20:36:03
43479,1,2023-11-26 19:11:43,2024-03-05 21:35:43
43479,4,2023-11-26 19:11:43,2024-03-05 21:35:43
43479,5,2023-11-26 19:11:43,2024-03-05 21:35:43
43479,7,2023-11-26 19:11:43,2024-03-05 21:35:43
72302,2,2023-11-06 14:10:46,2023-12-29 20:37:46
72302,7,2023-11-06 14:10:46,2023-12-29 20:37:46
36679,4,2023-11-23 00:02:54,2024-02-21 22:20:54
36679,8,2023-11-23 00:02:54,2024-02-21 22:20:54
66347,3,2024-09-09 04:01:38,2024-10-17 06:38:38
66347,5,2024-09-09 04:01:38,2024-10-17 06:38:38
66347,7,2024-09-09 04:01:38,2024-10-17 06:38:38
31027,3,2025-10-28 06:55:00,2025-12-17 07:37:00
31027,4,2025-10-28 06:55:00,2025-12-17 07:37:00
31027,7,2025-10-28 06:55:00,2025-12-17 07:37:00
31027,8,2025-10-28 06:55:00,2025-12-17 07:37:00
4821,2,2023-06-27 10:36:18,2023-10-13 11:18:18
4821,8,2023-06-27 10:36:18,2023-10-13 11:18:18
40690,4,2023-07-16 03:51:20,2023-07-23 02:15:20
40690,5,2023-07-16 03:51:20,2023-07-23 02:15:20
1049,2,2025-07-08 03:35:36,2025-10-24 13:48:36
1049,5,2025-07-08 03:35:36,2025-10-24 13:48:36
1049,6,2025-07-08 03:35:36,2025-10-24 13:48:36
10189,1,2025-01-24 02:29:17,2025-03-10 09:25:17
10189,5,2025-01-24 02:29:17,2025-03-10 09:25:17
14272,5,2023-10-06 03:43:47,2024-01-03 22:17:47
14272,7,2023-10-06 03:43:47,2024-01-03 22:17:47
78713,2,2025-11-16 14:19:27,2026-01-03 17:08:27
78713,4,2025-11-16 14:19:27,2026-01-03 17:08:27
78713,6,2025-11-16 14:19:27,2026-01-03 17:08:27
70300,4,2023-01-20 07:33:43,2023-03-05 18:38:43
70300,7,2023-01-20 07:33:43,2023-03-05 18:38:43
4213,5,2023-02-25 07:11:17,2023-05-03 05:16:17
4213,8,2023-02-25 07:11:17,2023-05-03 05:16:17
25972,5,2023-09-20 11:20:49,2023-10-12 17:37:49
25972,7,2023-09-20 11:20:49,2023-10-12 17:37:49
53570,5,2023-05-08 00:07:21,2023-08-07 11:59:21
53570,8,2023-05-08 00:07:21,2023-08-07 11:59:21
38323,5,2025-12-17 23:11:58,2026-02-22 23:44:58
38323,6,2025-12-17 23:11:58,2026-02-22 23:44:58
38323,7,2025-12-17 23:11:58,2026-02-22 23:44:58
34621,2,2025-04-20 16:52:21,2025-05-27 07:24:21
34621,4,2025-04-20 16:52:21,2025-05-27 07:24:21
34621,8,2025-04-20 16:52:21,2025-05-27 07:24:21
20574,3,2025-01-17 03:45:25,2025-04-05 14:52:25
20574,4,2025-01-17 03:45:25,2025-04-05 14:52:25
20574,7,2025-01-17 03:45:25,2025-04-05 14:52:25
20574,8,2025-01-17 03:45:25,2025-04-05 14:52:25
5663,1,2025-06-26 19:38:25,2025-10-23 09:16:25
5663,4,2025-06-26 19:38:25,2025-10-23 09:16:25
5663,7,2025-06-26 19:38:25,2025-10-23 09:16:25
5663,8,2025-06-26 19:38:25,2025-10-23 09:16:25
44641,1,2023-04-05 14:50:24,2023-06-20 02:32:24
44641,2,2023-04-05 14:50:24,2023-06-20 02:32:24
44641,3,2023-04-05 14:50:24,2023-06-20 02:32:24
44641,5,2023-04-05 14:50:24,2023-06-20 02:32:24
41235,1,2024-04-09 21:39:00,2024-04-19 19:28:00
41235,7,2024-04-09 21:39:00,2024-04-19 19:28:00
47312,2,2023-08-29 13:50:23,2023-12-11 10:33:23
47312,7,2023-08-29 13:50:23,2023-12-11 10:33:23
18231,4,2023-10-26 02:40:47,2024-01-31 02:18:47
18231,5,2023-10-26 02:40:47,2024-01-31 02:18:47
49618,2,2025-02-01 09:33:14,2025-05-06 19:36:14
49618,3,2025-02-01 09:33:14,2025-05-06 19:36:14
49618,4,2025-02-01 09:33:14,2025-05-06 19:36:14
49618,5,2025-02-01 09:33:14,2025-05-06 19:36:14
49482,2,2023-09-04 22:45:04,2023-12-17 21:51:04
49482,6,2023-09-04 22:45:04,2023-12-17 21:51:04
49482,8,2023-09-04 22:45:04,2023-12-17 21:51:04
60447,1,2025-08-11 01:02:14,2025-10-01 05:52:14
60447,3,2025-08-11 01:02:14,2025-10-01 05:52:14
60447,4,2025-08-11 01:02:14,2025-10-01 05:52:14
68268,1,2024-05-24 13:56:48,2024-07-01 21:19:48
68268,3,2024-05-24 13:56:48,2024-07-01 21:19:48
68268,5,2024-05-24 13:56:48,2024-07-01 21:19:48
50720,1,2023-06-06 10:01:30,2023-09-06 08:31:30
50720,4,2023-06-06 10:01:30,2023-09-06 08:31:30
50720,8,2023-06-06 10:01:30,2023-09-06 08:31:30
78174,2,2024-12-01 17:59:54,2025-02-14 16:43:54
78174,3,2024-12-01 17:59:54,2025-02-14 16:43:54
78174,8,2024-12-01 17:59:54,2025-02-14 16:43:54
73404,4,2024-07-07 04:24:19,2024-09-21 17:40:19
73404,5,2024-07-07 04:24:19,2024-09-21 17:40:19
73404,7,2024-07-07 04:24:19,2024-09-21 17:40:19
13545,1,2025-10-06 10:32:22,2025-10-26 01:26:22
13545,3,2025-10-06 10:32:22,2025-10-26 01:26:22
13545,4,2025-10-06 10:32:22,2025-10-26 01:26:22
13545,8,2025-10-06 10:32:22,2025-10-26 01:26:22
66558,2,2024-09-10 22:17:31,2024-09-29 18:16:31
66558,8,2024-09-10 22:17:31,2024-09-29 18:16:31
35660,2,2023-12-12 18:12:19,2024-03-12 08:43:19
35660,3,2023-12-12 18:12:19,2024-03-12 08:43:19
35660,6,2023-12-12 18:12:19,2024-03-12 08:43:19
56618,1,2024-04-15 21:04:58,2024-04-25 23:51:58
56618,3,2024-04-15 21:04:58,2024-04-25 23:51:58
56618,5,2024-04-15 21:04:58,2024-04-25 23:51:58
56618,6,2024-04-15 21:04:58,2024-04-25 23:51:58
31248,1,2024-03-01 09:34:55,2024-06-13 14:15:55
31248,3,2024-03-01 09:34:55,2024-06-13 14:15:55
39565,1,2024-12-25 12:17:39,2025-02-26 05:51:39
39565,3,2024-12-25 12:17:39,2025-02-26 05:51:39
39565,5,2024-12-25 12:17:39,2025-02-26 05:51:39
39565,8,2024-12-25 12:17:39,2025-02-26 05:51:39
57437,4,2023-05-13 15:23:10,2023-05-17 03:51:10
57437,6,2023-05-13 15:23:10,2023-05-17 03:51:10
33948,3,2023-07-26 02:44:49,2023-09-10 00:18:49
33948,7,2023-07-26 02:44:49,2023-09-10 00:18:49
68406,1,2025-07-24 04:19:25,2025-09-09 07:15:25
68406,4,2025-07-24 04:19:25,2025-09-09 07:15:25
68406,7,2025-07-24 04:19:25,2025-09-09 07:15:25
68406,8,2025-07-24 04:19:25,2025-09-09 07:15:25
39814,2,2025-08-30 12:37:44,2025-09-25 08:55:44
39814,5,2025-08-30 12:37:44,2025-09-25 08:55:44
71984,3,2023-09-10 06:34:38,2023-09-22 17:01:38
71984,5,2023-09-10 06:34:38,2023-09-22 17:01:38
71984,7,2023-09-10 06:34:38,2023-09-22 17:01:38
44522,2,2025-10-02 20:24:43,2025-11-05 00:29:43
44522,4,2025-10-02 20:24:43,2025-11-05 00:29:43
1602,1,2024-08-23 15:32:47,2024-10-21 23:28:47
1602,6,2024-08-23 15:32:47,2024-10-21 23:28:47
1602,8,2024-08-23 15:32:47,2024-10-21 23:28:47
54523,2,2025-10-10 13:26:39,2025-12-04 15:45:39
54523,7,2025-10-10 13:26:39,2025-12-04 15:45:39
76118,2,2023-02-16 01:09:22,2023-02-27 10:44:22
76118,3,2023-02-16 01:09:22,2023-02-27 10:44:22
76118,5,2023-02-16 01:09:22,2023-02-27 10:44:22
76118,8,2023-02-16 01:09:22,2023-02-27 10:44:22
41372,4,2024-11-11 00:43:05,2025-01-19 03:09:05
41372,6,2024-11-11 00:43:05,2025-01-19 03:09:05
2729,2,2025-07-11 20:43:32,2025-10-16 19:36:32
2729,4,2025-07-11 20:43:32,2025-10-16 19:36:32
2729,5,2025-07-11 20:43:32,2025-10-16 19:36:32
2729,7,2025-07-11 20:43:32,2025-10-16 19:36:32
49451,1,2025-11-01 01:54:19,2026-01-22 22:14:19
49451,2,2025-11-01 01:54:19,2026-01-22 22:14:19
49451,5,2025-11-01 01:54:19,2026-01-22 22:14:19
77329,1,2025-09-22 17:55:21,2025-09-28 04:28:21
77329,2,2025-09-22 17:55:21,2025-09-28 04:28:21
77329,4,2025-09-22 17:55:21,2025-09-28 04:28:21
77329,5,2025-09-22 17:55:21,2025-09-28 04:28:21
17568,1,2023-12-08 21:53:45,2024-02-27 01:05:45
17568,3,2023-12-08 21:53:45,2024-02-27 01:05:45
17568,5,2023-12-08 21:53:45,2024-02-27 01:05:45
17568,8,2023-12-08 21:53:45,2024-02-27 01:05:45
7975,2,2025-10-29 23:51:13,2025-12-08 16:47:13
7975,4,2025-10-29 23:51:13,2025-12-08 16:47:13
7975,6,2025-10-29 23:51:13,2025-12-08 16:47:13
43675,5,2024-10-07 05:53:13,2024-11-17 05:35:13
43675,8,2024-10-07 05:53:13,2024-11-17 05:35:13
61213,2,2024-07-12 09:59:45,2024-10-17 15:38:45
61213,4,2024-07-12 09:59:45,2024-10-17 15:38:45
46358,2,2024-01-25 00:53:45,2024-04-20 22:32:45
46358,3,2024-01-25 00:53:45,2024-04-20 22:32:45
46358,8,2024-01-25 00:53:45,2024-04-20 22:32:45
46313,2,2025-07-31 03:16:28,2025-09-20 13:07:28
46313,3,2025-07-31 03:16:28,2025-09-20 13:07:28
46313,5,2025-07-31 03:16:28,2025-09-20 13:07:28
46313,6,2025-07-31 03:16:28,2025-09-20 13:07:28
79906,3,2024-06-19 01:51:38,2024-10-02 14:06:38
79906,5,2024-06-19 01:51:38,2024-10-02 14:06:38
36660,3,2025-02-26 06:07:18,2025-05-28 08:13:18
