user_id,cat_id,created_date,last_update_date
user_id_5295,cat_id_2133,2026-04-13 11:36:33.821929,2026-04-13 11:36:33.821929
user_id_1339,cat_id_4853,2026-04-13 11:36:33.821930,2026-04-13 11:36:33.821930
user_id_7798,cat_id_5051,2026-04-13 11:36:33.821931,2026-04-13 11:36:33.821931
user_id_3165,cat_id_5558,2026-04-13 11:36:33.821932,2026-04-13 11:36:33.821932
user_id_3361,cat_id_2424,2026-04-13 11:36:33.821933,2026-04-13 11:36:33.821933
user_id_5681,cat_id_2343,2026-04-13 11:36:33.821934,2026-04-13 11:36:33.821934
user_id_5583,cat_id_9445,2026-04-13 11:36:33.821935,2026-04-13 11:36:33.821935
user_id_9476,cat_id_1420,2026-04-13 11:36:33.821936,2026-04-13 11:36:33.821936
user_id_9742,cat_id_1009,2026-04-13 11:36:33.821937,2026-04-13 11:36:33.821937
user_id_5843,cat_id_5681,2026-04-13 11:36:33.821938,2026-04-13 11:36:33.821938
user_id_8043,cat_id_3442,2026-04-13 11:36:33.821939,2026-04-13 11:36:33.821939
user_id_7172,cat_id_3579,2026-04-13 11:36:33.821941,2026-04-13 11:36:33.821941
user_id_8438,cat_id_9280,2026-04-13 11:36:33.821942,2026-04-13 11:36:33.821942
user_id_3126,cat_id_6168,2026-04-13 11:36:33.821943,2026-04-13 11:36:33.821943
user_id_3361,cat_id_7304,2026-04-13 11:36:33.821944,2026-04-13 11:36:33.821944
user_id_6543,cat_id_3579,2026-04-13 11:36:33.821945,2026-04-13 11:36:33.821945
user_id_3240,cat_id_1409,2026-04-13 11:36:33.821946,2026-04-13 11:36:33.821946
