"user_id","cat_id","created_date","last_update_date"
"U0030","6.9","2025-06-04 08:55:12","2025-06-09 08:55:12"
"U0030","3.3.8","2025-06-04 08:55:12","2025-06-09 08:55:12"
"U0030","5.1.9","2025-06-04 08:55:12","2025-06-09 08:55:12"
"U0031","3.6","2025-08-16 21:23:18","2025-08-21 21:23:18"
"U0032","5.1.8","2025-12-27 06:19:14","2026-01-05 06:19:14"
"U0032","3.3.12","2025-12-27 06:19:14","2026-01-05 06:19:14"
"U0032","5.1.5","2025-12-27 06:19:14","2026-01-05 06:19:14"
"U0034","4.5","2025-12-14 23:20:09","2025-12-19 23:20:09"
"U0034","3.8","2025-12-14 23:20:09","2025-12-19 23:20:09"
"U0035","4.3","2025-11-05 07:05:46","2025-11-12 07:05:46"
"U0036","3.3","2025-03-03 19:10:36","2025-03-05 19:10:36"
"U0036","3.3.5","2025-03-03 19:10:36","2025-03-05 19:10:36"
"U0037","4.3.1","2025-06-14 23:47:07","2025-06-23 23:47:07"
"U0037","1.2","2025-06-14 23:47:07","2025-06-23 23:47:07"
"U0038","5.2","2025-10-01 21:38:02","2025-10-04 21:38:02"
"U0038","5.3","2025-10-01 21:38:02","2025-10-04 21:38:02"
"U0038","5.1.6","2025-10-01 21:38:02","2025-10-04 21:38:02"
"U0039","6.8","2025-07-04 23:17:23","2025-07-11 23:17:23"
"U0040","3.8","2025-03-08 07:31:45","2025-03-12 07:31:45"
"U0040","2.3","2025-03-08 07:31:45","2025-03-12 07:31:45"
"U0041","2.2","2025-10-02 18:15:05","2025-10-04 18:15:05"
"U0041","3.4","2025-10-02 18:15:05","2025-10-04 18:15:05"
"U0041","3.8","2025-10-02 18:15:05","2025-10-04 18:15:05"
"U0041","3.3.6","2025-10-02 18:15:05","2025-10-04 18:15:05"
"U0042","4.3.1","2025-06-29 02:56:43","2025-07-07 02:56:43"
"U0042","5.1.11","2025-06-29 02:56:43","2025-07-07 02:56:43"
"U0042","3.9","2025-06-29 02:56:43","2025-07-07 02:56:43"
"U0042","6.1","2025-06-29 02:56:43","2025-07-07 02:56:43"
"U0043","3.3.3","2025-08-16 00:46:49","2025-08-25 00:46:49"
"U0045","3.7","2025-02-28 14:38:14","2025-03-07 14:38:14"
"U0045","4.3.4","2025-02-28 14:38:14","2025-03-07 14:38:14"
"U0045","3.2","2025-02-28 14:38:14","2025-03-07 14:38:14"
"U0046","5.1.6","2025-03-30 07:31:26","2025-04-09 07:31:26"
"U0046","5.4","2025-03-30 07:31:26","2025-04-09 07:31:26"
"U0046","3.3","2025-03-30 07:31:26","2025-04-09 07:31:26"
"U0048","3.3.5","2025-10-29 22:49:06","2025-11-05 22:49:06"
"U0048","6.2","2025-10-29 22:49:06","2025-11-05 22:49:06"
"U0048","3.3.10","2025-10-29 22:49:06","2025-11-05 22:49:06"
"U0048","2.1","2025-10-29 22:49:06","2025-11-05 22:49:06"
"U0049","4.3.4","2025-06-17 11:23:14","2025-06-24 11:23:14"
"U0049","3.3.5","2025-06-17 11:23:14","2025-06-24 11:23:14"
"U0049","3.5","2025-06-17 11:23:14","2025-06-24 11:23:14"
"U0049","5.1.1","2025-06-17 11:23:14","2025-06-24 11:23:14"
"U0050","5.1.6","2025-04-05 10:46:21","2025-04-14 10:46:21"
"U0051","6.5","2025-06-03 05:33:12","2025-06-11 05:33:12"
"U0051","5.1","2025-06-03 05:33:12","2025-06-11 05:33:12"
"U0051","4.3.3","2025-06-03 05:33:12","2025-06-11 05:33:12"
"U0052","1.3.1","2025-09-18 09:55:56","2025-09-19 09:55:56"
"U0052","1.3.3","2025-09-18 09:55:56","2025-09-19 09:55:56"
"U0052","4.3.4","2025-09-18 09:55:56","2025-09-19 09:55:56"
"U0053","3.3.11","2025-09-07 06:34:36","2025-09-12 06:34:36"
"U0053","3.4","2025-09-07 06:34:36","2025-09-12 06:34:36"
"U0053","5.1.9","2025-09-07 06:34:36","2025-09-12 06:34:36"
"U0053","3.7","2025-09-07 06:34:36","2025-09-12 06:34:36"
"U0055","4.3","2025-12-21 03:28:06","2025-12-22 03:28:06"
"U0055","1.3","2025-12-21 03:28:06","2025-12-22 03:28:06"
"U0055","5.1.10","2025-12-21 03:28:06","2025-12-22 03:28:06"
"U0059","3.3.9","2025-04-16 01:03:47","2025-04-25 01:03:47"
"U0059","5.1.10","2025-04-16 01:03:47","2025-04-25 01:03:47"
"U0060","1.3.1","2025-02-10 05:54:29","2025-02-12 05:54:29"
"U0060","6.8","2025-02-10 05:54:29","2025-02-12 05:54:29"
"U0060","4.3.4","2025-02-10 05:54:29","2025-02-12 05:54:29"
"U0060","3.3.9","2025-02-10 05:54:29","2025-02-12 05:54:29"
"U0062","5.4","2025-08-02 06:11:59","2025-08-09 06:11:59"
"U0064","1.3.4","2025-03-02 09:19:34","2025-03-08 09:19:34"
"U0066","4.3.4","2025-09-28 04:03:17","2025-10-03 04:03:17"
"U0066","1.3","2025-09-28 04:03:17","2025-10-03 04:03:17"
"U0067","6.3","2025-10-29 17:52:05","2025-11-06 17:52:05"
"U0068","3.3.1","2025-10-16 23:23:45","2025-10-26 23:23:45"
"U0069","5.1.2","2025-11-29 18:20:35","2025-12-07 18:20:35"
"U0069","4.3.6","2025-11-29 18:20:35","2025-12-07 18:20:35"
"U0070","2.4","2025-05-07 21:38:03","2025-05-09 21:38:03"
"U0072","6.8","2025-12-24 00:35:51","2025-12-29 00:35:51"
"U0072","4.7","2025-12-24 00:35:51","2025-12-29 00:35:51"
"U0072","3.2","2025-12-24 00:35:51","2025-12-29 00:35:51"
"U0076","5.1.6","2025-07-22 13:22:33","2025-07-31 13:22:33"
"U0076","5.1.3","2025-07-22 13:22:33","2025-07-31 13:22:33"
"U0076","3.9","2025-07-22 13:22:33","2025-07-31 13:22:33"
"U0076","3.3.8","2025-07-22 13:22:33","2025-07-31 13:22:33"
"U0077","3.3.8","2025-09-12 11:32:43","2025-09-18 11:32:43"
"U0077","3.3.10","2025-09-12 11:32:43","2025-09-18 11:32:43"
"U0077","3.7","2025-09-12 11:32:43","2025-09-18 11:32:43"
"U0079","4.3","2025-08-02 14:28:52","2025-08-05 14:28:52"
"U0079","3.2","2025-08-02 14:28:52","2025-08-05 14:28:52"
"U0079","5.1.11","2025-08-02 14:28:52","2025-08-05 14:28:52"
"U0079","1.3","2025-08-02 14:28:52","2025-08-05 14:28:52"
"U0080","4.3.5","2025-04-19 01:26:16","2025-04-28 01:26:16"
"U0080","3.3.2","2025-04-19 01:26:16","2025-04-28 01:26:16"
"U0081","5.5","2025-12-29 12:28:52","2026-01-08 12:28:52"
"U0081","5.1.9","2025-12-29 12:28:52","2026-01-08 12:28:52"
"U0082","5.1.9","2025-10-14 16:00:00","2025-10-20 16:00:00"
"U0082","5.1.7","2025-10-14 16:00:00","2025-10-20 16:00:00"
"U0082","1.3.2","2025-10-14 16:00:00","2025-10-20 16:00:00"
"U0083","1.3.5","2025-05-17 17:55:09","2025-05-23 17:55:09"
"U0083","5.1.7","2025-05-17 17:55:09","2025-05-23 17:55:09"
"U0084","4.3.5","2025-10-04 05:40:46","2025-10-10 05:40:46"
"U0085","6.8","2025-12-16 07:05:39","2025-12-19 07:05:39"
"U0085","5.1","2025-12-16 07:05:39","2025-12-19 07:05:39"
"U0085","4.3.5","2025-12-16 07:05:39","2025-12-19 07:05:39"
"U0086","2.2","2025-06-12 17:14:13","2025-06-14 17:14:13"
"U0086","4.3","2025-06-12 17:14:13","2025-06-14 17:14:13"
"U0087","4.2","2025-04-26 05:33:04","2025-05-01 05:33:04"
"U0087","5.1.7","2025-04-26 05:33:04","2025-05-01 05:33:04"
"U0087","3.4","2025-04-26 05:33:04","2025-05-01 05:33:04"
"U0087","6.5","2025-04-26 05:33:04","2025-05-01 05:33:04"
"U0089","2.3","2025-02-18 21:53:50","2025-02-27 21:53:50"
"U0089","3.3.13","2025-02-18 21:53:50","2025-02-27 21:53:50"
"U0089","3.9","2025-02-18 21:53:50","2025-02-27 21:53:50"
"U0090","4.7","2025-08-13 01:18:06","2025-08-14 01:18:06"
"U0091","1.3","2025-11-03 17:02:04","2025-11-07 17:02:04"
"U0092","6.5","2025-12-26 07:59:55","2025-12-29 07:59:55"
"U0092","1.3","2025-12-26 07:59:55","2025-12-29 07:59:55"
"U0092","6.2","2025-12-26 07:59:55","2025-12-29 07:59:55"
"U0092","3.5","2025-12-26 07:59:55","2025-12-29 07:59:55"
"U0094","3.5","2025-06-05 23:56:12","2025-06-06 23:56:12"
"U0094","3.10","2025-06-05 23:56:12","2025-06-06 23:56:12"
"U0094","4.3.5","2025-06-05 23:56:12","2025-06-06 23:56:12"
"U0096","1.3.2","2025-10-20 17:37:59","2025-10-21 17:37:59"
"U0096","3.3.5","2025-10-20 17:37:59","2025-10-21 17:37:59"
"U0096","4.2","2025-10-20 17:37:59","2025-10-21 17:37:59"
"U0097","6.3","2025-04-22 03:33:34","2025-04-29 03:33:34"
"U0097","3.9","2025-04-22 03:33:34","2025-04-29 03:33:34"
"U0097","2.3","2025-04-22 03:33:34","2025-04-29 03:33:34"
"U0099","5.1.11","2025-03-13 18:11:35","2025-03-22 18:11:35"
"U0101","4.3.3","2025-11-14 19:17:15","2025-11-17 19:17:15"
"U0101","4.1","2025-11-14 19:17:15","2025-11-17 19:17:15"
"U0101","3.6","2025-11-14 19:17:15","2025-11-17 19:17:15"
"U0101","3.2","2025-11-14 19:17:15","2025-11-17 19:17:15"
"U0103","6.7","2025-05-19 09:22:54","2025-05-24 09:22:54"
"U0104","5.1.9","2025-03-23 06:26:16","2025-03-25 06:26:16"
"U0104","6.7","2025-03-23 06:26:16","2025-03-25 06:26:16"
"U0104","3.3.1","2025-03-23 06:26:16","2025-03-25 06:26:16"
"U0105","3.3.1","2025-09-05 02:34:51","2025-09-08 02:34:51"
"U0105","6.7","2025-09-05 02:34:51","2025-09-08 02:34:51"
"U0105","3.3.4","2025-09-05 02:34:51","2025-09-08 02:34:51"
"U0107","3.3.2","2025-03-07 11:30:45","2025-03-17 11:30:45"
"U0107","4.3.6","2025-03-07 11:30:45","2025-03-17 11:30:45"
"U0109","5.3","2026-01-01 21:57:45","2026-01-04 21:57:45"
"U0109","5.1.9","2026-01-01 21:57:45","2026-01-04 21:57:45"
"U0109","3.3.7","2026-01-01 21:57:45","2026-01-04 21:57:45"
"U0109","4.3.6","2026-01-01 21:57:45","2026-01-04 21:57:45"
"U0111","4.3.3","2025-08-10 15:55:54","2025-08-19 15:55:54"
"U0111","3.3.5","2025-08-10 15:55:54","2025-08-19 15:55:54"
"U0111","3.3.13","2025-08-10 15:55:54","2025-08-19 15:55:54"
"U0117","4.3.3","2025-03-31 18:08:48","2025-04-05 18:08:48"
"U0117","3.3.13","2025-03-31 18:08:48","2025-04-05 18:08:48"
"U0117","5.1.10","2025-03-31 18:08:48","2025-04-05 18:08:48"
"U0118","3.8","2026-02-17 16:41:10","2026-02-26 16:41:10"
"U0118","3.4","2026-02-17 16:41:10","2026-02-26 16:41:10"
"U0118","1.3.4","2026-02-17 16:41:10","2026-02-26 16:41:10"
"U0118","5.3","2026-02-17 16:41:10","2026-02-26 16:41:10"
"U0121","5.3","2025-03-31 07:55:43","2025-04-09 07:55:43"
"U0121","3.3.5","2025-03-31 07:55:43","2025-04-09 07:55:43"
"U0121","3.6","2025-03-31 07:55:43","2025-04-09 07:55:43"
"U0123","4.4","2025-03-04 04:15:15","2025-03-12 04:15:15"
"U0124","3.4","2025-04-21 06:56:45","2025-04-28 06:56:45"
"U0124","1.3.4","2025-04-21 06:56:45","2025-04-28 06:56:45"
"U0126","5.1.3","2025-11-03 03:28:20","2025-11-04 03:28:20"
"U0126","3.3.3","2025-11-03 03:28:20","2025-11-04 03:28:20"
"U0127","6.1","2026-01-09 12:42:00","2026-01-13 12:42:00"
"U0127","5.1.9","2026-01-09 12:42:00","2026-01-13 12:42:00"
"U0129","3.8","2025-09-24 18:05:31","2025-09-28 18:05:31"
"U0130","5.1.11","2025-02-22 12:31:48","2025-02-27 12:31:48"
"U0130","6.1","2025-02-22 12:31:48","2025-02-27 12:31:48"
"U0131","3.6","2025-02-10 18:19:07","2025-02-18 18:19:07"
"U0131","2.3","2025-02-10 18:19:07","2025-02-18 18:19:07"
"U0132","2.4","2025-08-21 08:48:56","2025-08-24 08:48:56"
"U0132","6.2","2025-08-21 08:48:56","2025-08-24 08:48:56"
"U0132","5.1.7","2025-08-21 08:48:56","2025-08-24 08:48:56"
"U0132","1.3.5","2025-08-21 08:48:56","2025-08-24 08:48:56"
"U0133","5.1.4","2025-09-02 17:02:47","2025-09-04 17:02:47"
"U0134","5.1","2025-02-25 10:50:45","2025-03-03 10:50:45"
"U0134","2.3","2025-02-25 10:50:45","2025-03-03 10:50:45"
"U0134","6.6","2025-02-25 10:50:45","2025-03-03 10:50:45"
"U0134","3.3.10","2025-02-25 10:50:45","2025-03-03 10:50:45"
"U0135","3.6","2025-05-05 02:15:16","2025-05-08 02:15:16"
"U0135","5.1.8","2025-05-05 02:15:16","2025-05-08 02:15:16"
"U0136","1.3.3","2025-04-12 12:26:03","2025-04-16 12:26:03"
"U0136","5.1.11","2025-04-12 12:26:03","2025-04-16 12:26:03"
"U0137","6.3","2025-10-26 21:49:02","2025-10-31 21:49:02"
"U0137","3.3.9","2025-10-26 21:49:02","2025-10-31 21:49:02"
"U0141","3.9","2025-02-26 08:47:30","2025-03-08 08:47:30"
"U0143","5.1.9","2025-12-17 19:42:19","2025-12-23 19:42:19"
"U0143","6.5","2025-12-17 19:42:19","2025-12-23 19:42:19"
"U0143","4.5","2025-12-17 19:42:19","2025-12-23 19:42:19"
"U0143","4.3.2","2025-12-17 19:42:19","2025-12-23 19:42:19"
"U0146","3.3.2","2025-12-28 04:28:16","2025-12-31 04:28:16"
"U0146","3.3.10","2025-12-28 04:28:16","2025-12-31 04:28:16"
"U0146","6.6","2025-12-28 04:28:16","2025-12-31 04:28:16"
"U0147","1.3.5","2025-08-13 05:04:02","2025-08-14 05:04:02"
"U0147","5.3","2025-08-13 05:04:02","2025-08-14 05:04:02"
"U0147","5.4","2025-08-13 05:04:02","2025-08-14 05:04:02"
"U0148","3.5","2025-06-20 05:22:26","2025-06-29 05:22:26"
"U0148","3.3.5","2025-06-20 05:22:26","2025-06-29 05:22:26"
